freq,mag(Zin2)
16535000000.0000000000,51.0389395949
16540000000.0000000000,51.1482705410
16544999999.9999980927,51.2575948633
16550000000.0000000000,51.3669109683
16555000000.0000000000,51.4762172666
16560000000.0000000000,51.5851725106
16565000000.0000000000,51.6937066168
16570000000.0000000000,51.8022415297
16575000000.0000000000,51.9107758282
16580000000.0000019073,52.0193080937
16585000000.0000000000,52.1274569752
16590000000.0000000000,52.2351627903
16595000000.0000000000,52.3428761159
16600000000.0000019073,52.4505956871
16605000000.0000000000,52.5583202415
16610000000.0000000000,52.6656265117
16615000000.0000019073,52.7724683579
16619999999.9999961853,52.8793237548
16625000000.0000000000,52.9861915798
16630000000.0000019073,53.0930707123
16634999999.9999980927,53.1995210466
16640000000.0000019073,53.3055152736
16644999999.9999980927,53.4115285048
16649999999.9999980927,53.5175597446
16655000000.0000019073,53.6236079983
16660000000.0000000000,53.7291988458
16664999999.9999980927,53.8343240018
16669999999.9999980927,53.9394730973
16675000000.0000000000,54.0446452508
16680000000.0000000000,54.1498395820
16684999999.9999980927,54.2545620213
16690000000.0000000000,54.3588257294
16695000000.0000000000,54.4631178374
16700000000.0000000000,54.5674375659
16705000000.0000019073,54.6717841356
16710000000.0000000000,54.7756401423
16715000000.0000000000,54.8790408548
16720000000.0000000000,54.9824740064
16725000000.0000019073,55.0859389086
16730000000.0000000000,55.1894348732
16735000000.0000000000,55.2924281727
16740000000.0000019073,55.3949765644
16744999999.9999961853,55.4975610523
16750000000.0000000000,55.6001810290
16755000000.0000019073,55.7028358874
16759999999.9999961853,55.8049799990
16765000000.0000019073,55.9066934527
16770000000.0000000000,56.0084463181
16774999999.9999980927,56.1102380599
16780000000.0000019073,56.2120681432
16785000000.0000019073,56.3133721090
16789999999.9999980927,56.4142540622
16794999999.9999980927,56.5151784239
16800000000.0000019073,56.6161447235
16804999999.9999980927,56.7171524903
16809999999.9999980927,56.8176330562
16815000000.0000019073,56.9177116259
16820000000.0000000000,57.0178353239
16824999999.9999980927,57.1180037367
16830000000.0000019073,57.2182164508
16835000000.0000000000,57.3178829093
16840000000.0000000000,57.4171533511
16844999999.9999980927,57.5164713914
16850000000.0000000000,57.6158366682
16855000000.0000000000,57.7152488197
16860000000.0000000000,57.8141120749
16865000000.0000019073,57.9125980701
16869999999.9999980927,58.0111338951
16875000000.0000000000,58.1097192339
16880000000.0000019073,58.2083537704
16884999999.9999980927,58.3064467124
16890000000.0000000000,58.4041871418
16895000000.0000000000,58.5019794298
16900000000.0000000000,58.5998233011
16905000000.0000019073,58.6977184801
16910000000.0000000000,58.7950531857
16915000000.0000000000,58.8920419550
16919999999.9999980927,58.9890844210
16925000000.0000019073,59.0861803449
16930000000.0000000000,59.1833294878
16934999999.9999980927,59.2799221868
16940000000.0000019073,59.3761903419
16945000000.0000019073,59.4725138678
16949999999.9999980927,59.5688925586
16955000000.0000019073,59.6653262082
16960000000.0000019073,59.7611981663
16964999999.9999980927,59.8567609344
16969999999.9999980927,59.9523805807
16975000000.0000019073,60.0480569284
16980000000.0000000000,60.1437898010
16984999999.9999980927,60.2389655372
16990000000.0000038147,60.3338523910
16994999999.9999980927,60.4287974985
17000000000.0000000000,60.5238007093
17005000000.0000038147,60.6188618729
17009999999.9999980927,60.7133528860
17015000000.0000000000,60.8075650519
17020000000.0000000000,60.9018367155
17024999999.9999980927,60.9961677502
17030000000.0000000000,61.0905580296
17035000000.0000000000,61.1843936428
17040000000.0000000000,61.2779752010
17044999999.9999980927,61.3716173976
17050000000.0000000000,61.4653201274
17055000000.0000000000,61.5590832850
17060000000.0000000000,61.6522872832
17065000000.0000019073,61.7452509668
17070000000.0000000000,61.8382763173
17075000000.0000000000,61.9313632485
17080000000.0000019073,62.0245116742
17085000000.0000019073,62.1170985643
17090000000.0000000000,62.2094598528
17094999999.9999980927,62.3018837414
17100000000.0000019073,62.3943701613
17105000000.0000019073,62.4869190434
17109999999.9999980927,62.5789083908
17115000000.0000019073,62.6706881338
17119999999.9999980927,62.7625313308
17125000000.0000000000,62.8544379285
17130000000.0000038147,62.9464078738
17134999999.9999980927,63.0378286168
17140000000.0000000000,63.1290586648
17145000000.0000000000,63.2203529456
17149999999.9999980927,63.3117114199
17155000000.0000000000,63.4031340485
17160000000.0000000000,63.4939903910
17165000000.0000000000,63.5846634838
17169999999.9999980927,63.6754015087
17175000000.0000000000,63.7662044393
17180000000.0000000000,63.8570722494
17185000000.0000000000,63.9473859116
17190000000.0000000000,64.0375347177
17195000000.0000000000,64.1277490972
17200000000.0000000000,64.2180290355
17205000000.0000000000,64.3083745179
17210000000.0000000000,64.3981787083
17215000000.0000000000,64.4878357773
17220000000.0000000000,64.5775590129
17225000000.0000000000,64.6673484110
17230000000.0000000000,64.7572039672
17235000000.0000000000,64.8465051063
17240000000.0000038147,64.9356673414
17244999999.9999961853,65.0248962812
17250000000.0000000000,65.1141919313
17255000000.0000038147,65.2035542970
17259999999.9999961853,65.2923811866
17265000000.0000000000,65.3810877385
17270000000.0000000000,65.4698614863
17275000000.0000000000,65.5587024443
17280000000.0000038147,65.6476106266
17285000000.0000000000,65.7359722611
17290000000.0000000000,65.8242220543
17295000000.0000000000,65.9125394942
17300000000.0000000000,66.0009246030
17305000000.0000000000,66.0893774028
17310000000.0000000000,66.1773028823
17315000000.0000000000,66.2651333870
17320000000.0000000000,66.3530319483
17325000000.0000000000,66.4409985956
17330000000.0000000000,66.5290333582
17335000000.0000000000,66.6165320458
17340000000.0000000000,66.7039444549
17345000000.0000000000,66.7914253042
17350000000.0000000000,66.8789746298
17355000000.0000000000,66.9665924677
17360000000.0000000000,67.0536843580
17365000000.0000000000,67.1407031703
17369999999.9999961853,67.2277907755
17375000000.0000000000,67.3149472156
17380000000.0000038147,67.4021725330
17384999999.9999961853,67.4888668173
17390000000.0000000000,67.5754973875
17395000000.0000000000,67.6621970692
17399999999.9999961853,67.7489659103
17405000000.0000000000,67.8358039585
17410000000.0000000000,67.9221108779
17415000000.0000000000,68.0083641767
17419999999.9999961853,68.0946868823
17425000000.0000000000,68.1810790475
17430000000.0000000000,68.2675407254
17435000000.0000000000,68.3535142295
17440000000.0000038147,68.4394520879
17445000000.0000000000,68.5254596489
17450000000.0000000000,68.6115369698
17455000000.0000038147,68.6976841082
17460000000.0000000000,68.7832973342
17465000000.0000000000,68.8688759040
17470000000.0000000000,68.9545244272
17475000000.0000000000,69.0402429658
17480000000.0000000000,69.1260315818
17485000000.0000000000,69.2113241311
17490000000.0000000000,69.2965975418
17495000000.0000000000,69.3819411514
17500000000.0000000000,69.4673550259
17505000000.0000000000,69.5528392313
17510000000.0000000000,69.6378169256
17515000000.0000000000,69.7227825734
17520000000.0000000000,69.8078186532
17525000000.0000000000,69.8929252345
17530000000.0000000000,69.9781023872
17535000000.0000000000,70.0627836495
17540000000.0000000000,70.1474627460
17544999999.9999961853,70.2322124923
17550000000.0000000000,70.3170329612
17555000000.0000000000,70.4019242259
17559999999.9999961853,70.4863138346
17565000000.0000000000,70.5707089076
17570000000.0000000000,70.6551748271
17575000000.0000000000,70.7397116691
17580000000.0000038147,70.8243195100
17585000000.0000000000,70.9084467653
17590000000.0000000000,70.9925896422
17595000000.0000000000,71.0768035718
17600000000.0000038147,71.1610886333
17605000000.0000000000,71.2454449058
17610000000.0000000000,71.3293137098
17615000000.0000038147,71.4132050888
17619999999.9999961853,71.4971677038
17625000000.0000000000,71.5812016366
17630000000.0000038147,71.6653069691
17635000000.0000000000,71.7489253833
17640000000.0000000000,71.8325738785
17645000000.0000000000,71.9162937873
17650000000.0000000000,72.0000851942
17655000000.0000000000,72.0839481836
17660000000.0000000000,72.1673421179
17665000000.0000000000,72.2507745196
17670000000.0000000000,72.3342785176
17675000000.0000000000,72.4178541987
17680000000.0000000000,72.5015016498
17685000000.0000000000,72.5846746503
17690000000.0000000000,72.6678928711
17695000000.0000000000,72.7511828570
17700000000.0000000000,72.8345446968
17705000000.0000000000,72.9179784796
17710000000.0000000000,73.0009481162
17715000000.0000000000,73.0839701442
17719999999.9999961853,73.1670640962
17725000000.0000000000,73.2502300634
17730000000.0000000000,73.3334681370
17735000000.0000000000,73.4162352219
17740000000.0000038147,73.4990610656
17744999999.9999961853,73.5819590005
17750000000.0000000000,73.6649291196
17755000000.0000038147,73.7479715161
17759999999.9999961853,73.8305694908
17765000000.0000000000,73.9132330361
17770000000.0000000000,73.9959688394
17775000000.0000000000,74.0787769956
17780000000.0000000000,74.1616575996
17785000000.0000000000,74.2440756552
17790000000.0000000000,74.3265653848
17795000000.0000000000,74.4091275276
17800000000.0000000000,74.4917621802
17805000000.0000000000,74.5744642973
17810000000.0000000000,74.6567299098
17815000000.0000000000,74.7390679964
17820000000.0000000000,74.8214786552
17825000000.0000000000,74.9039619844
17830000000.0000000000,74.9865077052
17835000000.0000000000,75.0686470179
17840000000.0000000000,75.1508589737
17845000000.0000000000,75.2331436722
17850000000.0000000000,75.3155012131
17855000000.0000000000,75.3979150769
17860000000.0000000000,75.4799086254
17865000000.0000038147,75.5619749610
17869999999.9999961853,75.6441141848
17875000000.0000000000,75.7263263978
17880000000.0000038147,75.8085899249
17884999999.9999961853,75.8904510549
17890000000.0000000000,75.9723851296
17895000000.0000000000,76.0543922515
17900000000.0000000000,76.1364725230
17905000000.0000038147,76.2186002465
17910000000.0000000000,76.3003578370
17915000000.0000000000,76.3821885269
17920000000.0000000000,76.4640924201
17925000000.0000000000,76.5460696203
17930000000.0000000000,76.6280893266
17935000000.0000000000,76.7097464239
17940000000.0000000000,76.7914767946
17945000000.0000000000,76.8732805437
17950000000.0000000000,76.9551577765
17955000000.0000000000,77.0370730676
17960000000.0000000000,77.1186395194
17965000000.0000000000,77.2002794052
17970000000.0000000000,77.2819928311
17975000000.0000000000,77.3637799036
17980000000.0000000000,77.4456005088
17985000000.0000000000,77.5270820611
17990000000.0000000000,77.6086372095
17994999999.9999961853,77.6902660612
18000000000.0000000000,77.7719687238
18005000000.0000038147,77.8537008919
18009999999.9999961853,77.9351071689
18015000000.0000000000,78.0165872139
18020000000.0000000000,78.0981411352
18024999999.9999961853,78.1797690416
18030000000.0000000000,78.2614216672
18035000000.0000000000,78.3427536444
18040000000.0000000000,78.4241595551
18044999999.9999961853,78.5056395087
18050000000.0000000000,78.5871936150
18055000000.0000000000,78.6687711430
18060000000.0000000000,78.7500583183
18065000000.0000038147,78.8314196188
18070000000.0000000000,78.9128551551
18075000000.0000000000,78.9943650378
18080000000.0000038147,79.0758922739
18085000000.0000000000,79.1571241747
18090000000.0000000000,79.2384303652
18095000000.0000000000,79.3198109567
18100000000.0000000000,79.4012660612
18105000000.0000000000,79.4827379705
18110000000.0000000000,79.5639434676
18115000000.0000000000,79.6452234446
18120000000.0000000000,79.7265780138
18125000000.0000000000,79.8080072879
18130000000.0000000000,79.8894472345
18135000000.0000000000,79.9706153765
18140000000.0000000000,80.0518581837
18145000000.0000000000,80.1331757695
18150000000.0000000000,80.2145682476
18155000000.0000000000,80.2959676304
18160000000.0000000000,80.3771031939
18165000000.0000000000,80.4583136109
18169999999.9999961853,80.5395989958
18175000000.0000000000,80.6209594630
18180000000.0000000000,80.7023254804
18184999999.9999961853,80.7834467091
18190000000.0000000000,80.8646429867
18195000000.0000000000,80.9459144282
18200000000.0000000000,81.0272611493
18205000000.0000038147,81.1086127878
18210000000.0000000000,81.1897392573
18215000000.0000000000,81.2709409805
18220000000.0000000000,81.3522180735
18225000000.0000038147,81.4335706526
18230000000.0000000000,81.5149233082
18235000000.0000000000,81.5960516097
18240000000.0000038147,81.6772553802
18244999999.9999961853,81.7585347366
18250000000.0000000000,81.8398897961
18255000000.0000038147,81.9212383447
18260000000.0000000000,82.0023576620
18265000000.0000000000,82.0835526380
18270000000.0000000000,82.1648233904
18275000000.0000000000,82.2461700373
18280000000.0000000000,82.3275133294
18285000000.0000000000,82.4086572615
18290000000.0000000000,82.4898770797
18295000000.0000000000,82.5711729028
18300000000.0000000000,82.6525448496
18305000000.0000000000,82.7339082385
18310000000.0000000000,82.8150717001
18315000000.0000000000,82.8963112608
18320000000.0000000000,82.9776270401
18325000000.0000000000,83.0590191579
18330000000.0000000000,83.1404020163
18335000000.0000000000,83.2215987809
18340000000.0000000000,83.3028718798
18344999999.9999961853,83.3842214335
18350000000.0000000000,83.4656475624
18355000000.0000000000,83.5470641736
18360000000.0000000000,83.6283086443
18365000000.0000038147,83.7096296864
18369999999.9999961853,83.7910274210
18375000000.0000000000,83.8725019694
18380000000.0000038147,83.9539596126
18384999999.9999961853,84.0352388040
18390000000.0000000000,84.1165947970
18395000000.0000000000,84.1980277135
18400000000.0000000000,84.2795376757
18405000000.0000000000,84.3610275557
18410000000.0000000000,84.4423444114
18415000000.0000000000,84.5237383009
18420000000.0000000000,84.6052093470
18425000000.0000000000,84.6867576726
18430000000.0000000000,84.7682938609
18435000000.0000000000,84.8496894018
18440000000.0000000000,84.9311622403
18445000000.0000000000,85.0127125000
18450000000.0000000000,85.0943403047
18455000000.0000000000,85.1759434750
18460000000.0000000000,85.2573881944
18465000000.0000000000,85.3389104589
18470000000.0000000000,85.4205103927
18475000000.0000000000,85.5021881204
18480000000.0000000000,85.5838416426
18485000000.0000000000,85.6653496433
18490000000.0000038147,85.7469354387
18494999999.9999961853,85.8285991542
18500000000.0000000000,85.9103409151
18505000000.0000038147,85.9920638205
18509999999.9999961853,86.0736632752
18515000000.0000000000,86.1553408038
18520000000.0000000000,86.2370965323
18525000000.0000000000,86.3189305868
18530000000.0000038147,86.4007378222
18535000000.0000000000,86.4824155462
18540000000.0000000000,86.5641716170
18545000000.0000000000,86.6460061612
18550000000.0000000000,86.7279193059
18555000000.0000000000,86.8098065439
18560000000.0000000000,86.8915760083
18565000000.0000000000,86.9734240938
18570000000.0000000000,87.0553509279
18575000000.0000000000,87.1373566384
18580000000.0000000000,87.2193354409
18585000000.0000000000,87.3012038625
18590000000.0000000000,87.3831511908
18595000000.0000000000,87.4651775541
18600000000.0000000000,87.5472830809
18605000000.0000000000,87.6293538419
18610000000.0000000000,87.7113095694
18615000000.0000000000,87.7933444858
18619999999.9999961853,87.8754587203
18625000000.0000000000,87.9576524024
18630000000.0000038147,88.0398226406
18634999999.9999961853,88.1219051212
18640000000.0000000000,88.2040671038
18645000000.0000000000,88.2863087184
18649999999.9999961853,88.3686300954
18655000000.0000000000,88.4509173379
18660000000.0000000000,88.5331079416
18665000000.0000000000,88.6153783435
18669999999.9999961853,88.6977286744
18675000000.0000000000,88.7801590654
18680000000.0000000000,88.8625546610
18685000000.0000000000,88.9448605602
18690000000.0000038147,89.0272465657
18695000000.0000000000,89.1097128091
18700000000.0000000000,89.1922594223
18705000000.0000038147,89.2747695484
18710000000.0000000000,89.3571951517
18715000000.0000000000,89.4397011759
18720000000.0000000000,89.5222877534
18725000000.0000000000,89.6049550170
18730000000.0000000000,89.6875884116
18735000000.0000000000,89.7701481056
18740000000.0000000000,89.8527885396
18745000000.0000000000,89.9355098467
18750000000.0000000000,90.0183121607
18755000000.0000000000,90.1010828564
18760000000.0000000000,90.1837895576
18765000000.0000000000,90.2665773411
18770000000.0000000000,90.3494463411
18775000000.0000000000,90.4323966921
18780000000.0000000000,90.5153035785
18785000000.0000000000,90.5981383735
18790000000.0000000000,90.6810545758
18794999999.9999961853,90.7640523203
18800000000.0000000000,90.8471317424
18805000000.0000000000,90.9301797680
18809999999.9999961853,91.0131766030
18815000000.0000000000,91.0962551921
18820000000.0000000000,91.1794156712
18825000000.0000000000,91.2626581765
18830000000.0000038147,91.3458570321
18835000000.0000000000,91.4289967519
18840000000.0000000000,91.5122185766
18845000000.0000000000,91.5955226428
18850000000.0000038147,91.6789090877
18855000000.0000000000,91.7622597271
18860000000.0000000000,91.8455659189
18865000000.0000038147,91.9289545679
18869999999.9999961853,92.0124258118
18875000000.0000000000,92.0959797884
18880000000.0000038147,92.1794931158
18885000000.0000000000,92.2629625876
18890000000.0000000000,92.3465148821
18895000000.0000000000,92.4301501377
18900000000.0000000000,92.5138684934
18905000000.0000000000,92.5975444433
18910000000.0000000000,92.6811803707
18915000000.0000000000,92.7648994912
18920000000.0000000000,92.8487019445
18925000000.0000000000,92.9325878702
18930000000.0000000000,93.0164269008
18935000000.0000000000,93.1002271151
18940000000.0000000000,93.1841108888
18945000000.0000000000,93.2680783623
18950000000.0000000000,93.3521296764
18955000000.0000000000,93.4361512787
18960000000.0000000000,93.5201549710
18965000000.0000000000,93.6042426201
18969999999.9999961853,93.6884143672
18975000000.0000000000,93.7726703540
18980000000.0000000000,93.8568711325
18985000000.0000000000,93.9410366947
18990000000.0000038147,94.0252865922
18994999999.9999961853,94.1096209674
19000000000.0000000000,94.1940399628
19005000000.0000038147,94.2784269787
19009999999.9999961853,94.3628031488
19015000000.0000000000,94.4472640643
19020000000.0000000000,94.5318098686
19025000000.0000000000,94.6164407051
19030000000.0000000000,94.7010193052
19035000000.0000000000,94.7855755277
19040000000.0000000000,94.8702168869
19045000000.0000000000,94.9549435273
19050000000.0000000000,95.0397555932
19055000000.0000000000,95.1245352455
19060000000.0000000000,95.2093122433
19065000000.0000000000,95.2941748057
19070000000.0000000000,95.3791230780
19075000000.0000000000,95.4641572057
19080000000.0000000000,95.5491380633
19085000000.0000000000,95.6341055264
19090000000.0000000000,95.7191589630
19095000000.0000000000,95.8042985195
19100000000.0000000000,95.8895243424
19105000000.0000000000,95.9747009715
19110000000.0000000000,96.0598716018
19115000000.0000038147,96.1451286193
19119999999.9999961853,96.2304721710
19125000000.0000000000,96.3159024046
19130000000.0000038147,96.4012990464
19134999999.9999961853,96.4867042067
19140000000.0000000000,96.5721962052
19145000000.0000000000,96.6577751902
19150000000.0000000000,96.7434413103
19155000000.0000038147,96.8290616348
19160000000.0000000000,96.9146866814
19165000000.0000000000,97.0003990105
19170000000.0000000000,97.0861987715
19175000000.0000000000,97.1720861140
19180000000.0000000000,97.2579218385
19185000000.0000000000,97.3437629264
19190000000.0000000000,97.4296917318
19195000000.0000000000,97.5157084048
19200000000.0000000000,97.6018130962
19205000000.0000000000,97.6878820301
19210000000.0000000000,97.7739693441
19215000000.0000000000,97.8601448476
19220000000.0000000000,97.9464086921
19225000000.0000000000,98.0327610293
19230000000.0000000000,98.1190609171
19235000000.0000000000,98.2053737757
19240000000.0000000000,98.2917752779
19244999999.9999961853,98.3782655761
19250000000.0000000000,98.4648448233
19255000000.0000038147,98.5513809090
19259999999.9999961853,98.6379386544
19265000000.0000000000,98.7245855123
19270000000.0000000000,98.8113216363
19274999999.9999961853,98.8981471804
19280000000.0000000000,98.9849230334
19285000000.0000000000,99.0717209498
19290000000.0000000000,99.1586084576
19294999999.9999961853,99.2455857115
19300000000.0000000000,99.3326528667
19305000000.0000000000,99.4196740744
19310000000.0000000000,99.5067227033
19315000000.0000038147,99.5938614046
19320000000.0000000000,99.6810903340
19325000000.0000000000,99.7684096479
19330000000.0000038147,99.8556899824
19335000000.0000000000,99.9430042629
19340000000.0000000000,100.0304091230
19345000000.0000000000,100.1179047198
19350000000.0000000000,100.2054912107
19355000000.0000000000,100.2930324179
19360000000.0000000000,100.3806081980
19365000000.0000000000,100.4682750591
19370000000.0000000000,100.5560331594
19375000000.0000000000,100.6438826575
19380000000.0000000000,100.7316849938
19385000000.0000000000,100.8195245287
19390000000.0000000000,100.9074556482
19395000000.0000000000,100.9954785119
19400000000.0000000000,101.0835932794
19405000000.0000000000,101.1716671872
19410000000.0000000000,101.2597839213
19415000000.0000000000,101.3479927690
19419999999.9999961853,101.4362938911
19425000000.0000000000,101.5246874486
19430000000.0000000000,101.6130183051
19434999999.9999961853,101.7013874318
19440000000.0000000000,101.7898491752
19445000000.0000000000,101.8784036973
19450000000.0000000000,101.9670511603
19455000000.0000038147,102.0556681799
19460000000.0000000000,102.1443375833
19465000000.0000000000,102.2331001583
19470000000.0000000000,102.3219560679
19475000000.0000038147,102.4109054758
19480000000.0000000000,102.4998051764
19485000000.0000000000,102.5887541158
19490000000.0000038147,102.6777967602
19494999999.9999961853,102.7669332743
19500000000.0000000000,102.8561638227
19505000000.0000038147,102.9453599317
19510000000.0000000000,103.0346128248
19515000000.0000000000,103.1239599846
19520000000.0000000000,103.2134015767
19525000000.0000000000,103.3029377674
19530000000.0000000000,103.3924109594
19535000000.0000000000,103.4819359216
19540000000.0000000000,103.5715556920
19545000000.0000000000,103.6612704378
19550000000.0000000000,103.7510803262
19555000000.0000000000,103.8408570631
19560000000.0000000000,103.9306964478
19565000000.0000000000,104.0206312207
19570000000.0000000000,104.1106615504
19575000000.0000000000,104.2007876056
19580000000.0000000000,104.2908738226
19585000000.0000000000,104.3810237731
19590000000.0000000000,104.4712696877
19594999999.9999961853,104.5616117363
19600000000.0000000000,104.6520500890
19605000000.0000000000,104.7424383422
19610000000.0000000000,104.8328908176
19615000000.0000038147,104.9234398361
19619999999.9999961853,105.0140855688
19625000000.0000000000,105.1048281874
19630000000.0000038147,105.1955241910
19634999999.9999961853,105.2862880082
19640000000.0000000000,105.3771489660
19645000000.0000000000,105.4681072370
19650000000.0000000000,105.5591629940
19655000000.0000000000,105.6501795258
19660000000.0000000000,105.7412680769
19665000000.0000000000,105.8324543706
19670000000.0000000000,105.9237385807
19675000000.0000000000,106.0151208815
19680000000.0000000000,106.1064667545
19685000000.0000000000,106.1978877675
19690000000.0000000000,106.2894071411
19695000000.0000000000,106.3810250508
19700000000.0000000000,106.4727416721
19705000000.0000000000,106.5644013621
19710000000.0000000000,106.6561355385
19715000000.0000000000,106.7479686775
19720000000.0000000000,106.8399009561
19725000000.0000000000,106.9319325513
19730000000.0000000000,107.0239277626
19735000000.0000000000,107.1160032118
19740000000.0000038147,107.2081782599
19744999999.9999961853,107.3004530851
19750000000.0000000000,107.3928278662
19755000000.0000038147,107.4851687467
19759999999.9999961853,107.5775927039
19765000000.0000000000,107.6701169111
19770000000.0000000000,107.7627415482
19775000000.0000000000,107.8554667955
19780000000.0000038147,107.9481461960
19785000000.0000000000,108.0409098030
19790000000.0000000000,108.1337742946
19795000000.0000000000,108.2267398521
19800000000.0000000000,108.3198066574
19805000000.0000000000,108.4128205380
19810000000.0000000000,108.5059205144
19815000000.0000000000,108.5991220232
19820000000.0000000000,108.6924252472
19825000000.0000000000,108.7858303699
19830000000.0000000000,108.8792172324
19835000000.0000000000,108.9726958497
19840000000.0000000000,109.0662766911
19845000000.0000000000,109.1599599412
19850000000.0000000000,109.2537457851
19855000000.0000000000,109.3474740897
19860000000.0000000000,109.4412935119
19865000000.0000000000,109.5352158148
19869999999.9999961853,109.6292411845
19875000000.0000000000,109.7233698076
19880000000.0000038147,109.8174723328
19884999999.9999961853,109.9116705392
19890000000.0000000000,110.0059723208
19895000000.0000000000,110.1003778654
19899999999.9999961853,110.1948873613
19905000000.0000000000,110.2893412188
19910000000.0000000000,110.3838916202
19915000000.0000000000,110.4785462773
19919999999.9999961853,110.5733053795
19925000000.0000000000,110.6681691168
19930000000.0000000000,110.7630155511
19935000000.0000000000,110.8579625119
19940000000.0000038147,110.9530144585
19945000000.0000000000,111.0481715819
19950000000.0000000000,111.1434340740
19955000000.0000038147,111.2386319702
19960000000.0000000000,111.3339314479
19965000000.0000000000,111.4293365953
19970000000.0000000000,111.5248476051
19975000000.0000000000,111.6204646707
19980000000.0000000000,111.7160609317
19985000000.0000000000,111.8117619706
19990000000.0000000000,111.9075694195
19995000000.0000000000,112.0034834728
20000000000.0000000000,112.0995043257
